SCHOOL_TYPE,SPORT_CODE,NCAA_DIVISION,NCAA_SUBDIVISION,NCAA_CONFERENCE,FOURYEAR_ELIGIBILITY,FOURYEAR_RETENTION
0.0,24.0,1.0,2.0,Missouri Valley Conference,1.0,0.9807
0.0,25.0,1.0,2.0,Missouri Valley Conference,0.9831,0.9322
0.0,31.0,1.0,2.0,Missouri Valley Conference,0.9763,0.971
0.0,29.0,1.0,2.0,Missouri Valley Conference,0.9866,0.9865
0.0,32.0,1.0,2.0,Missouri Valley Conference,0.9652,0.9868
0.0,34.0,1.0,2.0,Missouri Valley Conference,0.9579,0.9714
0.0,35.0,1.0,2.0,Missouri Valley Conference,0.9621,0.9759
0.0,36.0,1.0,2.0,Missouri Valley Conference,0.9901,0.9802
0.0,4.0,1.0,2.0,Big Sky Conference,0.9525,0.9619
0.0,2.0,1.0,2.0,Big Sky Conference,0.9189,0.9524
0.0,3.0,1.0,2.0,Big Sky Conference,0.9851,0.9849
0.0,10.0,1.0,2.0,Big Sky Conference,0.9651,0.9884
0.0,13.0,1.0,2.0,Big Sky Conference,0.9804,1.0
0.0,14.0,1.0,2.0,Big Sky Conference,0.9655,0.9901
0.0,15.0,1.0,2.0,Big Sky Conference,0.9654,0.987
0.0,19.0,1.0,2.0,Big Sky Conference,0.9916,0.9832
0.0,21.0,1.0,2.0,Big Sky Conference,0.9855,0.9565
0.0,25.0,1.0,2.0,Big Sky Conference,1.0,0.9872
0.0,30.0,1.0,2.0,Big Sky Conference,1.0,0.9806
0.0,33.0,1.0,2.0,Big Sky Conference,1.0,0.9846
0.0,34.0,1.0,2.0,Big Sky Conference,0.9884,0.9883
0.0,35.0,1.0,2.0,Big Sky Conference,0.9849,0.9886
0.0,36.0,1.0,2.0,Big Sky Conference,0.9694,0.9485
0.0,4.0,1.0,2.0,Big Sky Conference,0.9213,0.9302
0.0,2.0,1.0,2.0,Big Sky Conference,0.9703,0.949
0.0,3.0,1.0,2.0,Big Sky Conference,0.9615,0.9592
0.0,13.0,1.0,2.0,Big Sky Conference,0.9849,0.9242
0.0,14.0,1.0,2.0,Big Sky Conference,0.9269,0.9398
0.0,15.0,1.0,2.0,Big Sky Conference,0.9227,0.9355
0.0,19.0,1.0,2.0,Big Sky Conference,1.0,1.0
0.0,21.0,1.0,2.0,Big Sky Conference,1.0,1.0
0.0,25.0,1.0,2.0,Big Sky Conference,1.0,1.0
0.0,31.0,1.0,2.0,Big Sky Conference,0.9518,0.96
0.0,33.0,1.0,2.0,Big Sky Conference,1.0,0.9683
0.0,34.0,1.0,2.0,Big Sky Conference,0.9951,0.9799
0.0,35.0,1.0,2.0,Big Sky Conference,0.9954,0.9811
0.0,36.0,1.0,2.0,Big Sky Conference,0.9697,0.9796
1.0,1.0,1.0,3.0,Big East Conference,0.9823,0.9631
1.0,2.0,1.0,3.0,Big East Conference,1.0,0.981
1.0,3.0,1.0,3.0,Big East Conference,0.9846,1.0
1.0,6.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,11.0,1.0,3.0,Big East Conference,0.9925,0.9603
1.0,13.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,19.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,21.0,1.0,3.0,Big East Conference,1.0,0.9649
1.0,25.0,1.0,3.0,Big East Conference,1.0,0.9836
1.0,22.0,1.0,3.0,Big East Conference,0.9941,0.9941
1.0,31.0,1.0,3.0,Big East Conference,0.9945,0.9718
1.0,29.0,1.0,3.0,Big East Conference,0.9932,0.9855
1.0,33.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,36.0,1.0,3.0,Big East Conference,1.0,1.0
0.0,1.0,2.0,Missing,The Summit League,0.9533,0.932
0.0,2.0,2.0,Missing,The Summit League,0.9863,0.9167
0.0,6.0,2.0,Missing,The Summit League,0.9474,0.973
0.0,8.0,2.0,Missing,The Summit League,0.9795,0.9568
0.0,11.0,2.0,Missing,The Summit League,0.9867,0.9452
0.0,13.0,2.0,Missing,The Summit League,0.9661,0.9474
0.0,19.0,2.0,Missing,The Summit League,0.9863,0.9275
0.0,21.0,2.0,Missing,The Summit League,1.0,1.0
0.0,25.0,2.0,Missing,The Summit League,0.9714,0.9714
0.0,31.0,2.0,Missing,The Summit League,0.9905,0.9804
0.0,29.0,2.0,Missing,The Summit League,0.9787,0.9438
0.0,32.0,2.0,Missing,The Summit League,0.9504,0.9855
0.0,33.0,2.0,Missing,The Summit League,1.0,1.0
0.0,34.0,2.0,Missing,The Summit League,1.0,1.0
0.0,35.0,2.0,Missing,The Summit League,1.0,1.0
0.0,36.0,2.0,Missing,The Summit League,1.0,0.9706
0.0,1.0,1.0,1.0,Big Ten Conference,0.9911,0.9352
0.0,4.0,1.0,1.0,Big Ten Conference,0.9835,0.9756
0.0,2.0,1.0,1.0,Big Ten Conference,0.9706,0.9184
0.0,3.0,1.0,1.0,Big Ten Conference,0.9833,0.9833
0.0,6.0,1.0,1.0,Big Ten Conference,0.9783,0.9674
0.0,7.0,1.0,1.0,Big Ten Conference,0.963,0.9907
0.0,13.0,1.0,1.0,Big Ten Conference,1.0,0.9773
0.0,14.0,1.0,1.0,Big Ten Conference,0.9839,0.9903
0.0,15.0,1.0,1.0,Big Ten Conference,0.9839,0.9903
0.0,18.0,1.0,1.0,Big Ten Conference,0.9683,0.9362
0.0,38.0,1.0,1.0,Big Ten Conference,1.0,1.0
0.0,19.0,1.0,1.0,Big Ten Conference,1.0,0.9808
0.0,20.0,1.0,1.0,Big Ten Conference,0.9875,0.95
0.0,21.0,1.0,1.0,Big Ten Conference,0.9828,0.9825
0.0,25.0,1.0,1.0,Big Ten Conference,1.0,0.9722
0.0,26.0,1.0,1.0,Big Ten Conference,0.991,0.982
0.0,31.0,1.0,1.0,Big Ten Conference,0.9947,0.9565
0.0,29.0,1.0,1.0,Big Ten Conference,0.993,0.9856
0.0,32.0,1.0,1.0,Big Ten Conference,0.9923,0.9922
0.0,33.0,1.0,1.0,Big Ten Conference,1.0,0.9844
0.0,34.0,1.0,1.0,Big Ten Conference,0.9806,0.9869
0.0,35.0,1.0,1.0,Big Ten Conference,0.9808,0.987
0.0,36.0,1.0,1.0,Big Ten Conference,1.0,0.9659
0.0,1.0,1.0,1.0,Mountain West Conference,0.9352,0.9369
0.0,4.0,1.0,1.0,Mountain West Conference,0.9069,0.9476
0.0,2.0,1.0,1.0,Mountain West Conference,0.9208,0.9462
0.0,6.0,1.0,1.0,Mountain West Conference,1.0,0.9643
0.0,11.0,1.0,1.0,Mountain West Conference,0.9329,0.9568
0.0,12.0,1.0,1.0,Mountain West Conference,0.9924,0.9923
0.0,13.0,1.0,1.0,Mountain West Conference,0.9855,0.9275
0.0,19.0,1.0,1.0,Mountain West Conference,0.9813,0.9712
0.0,21.0,1.0,1.0,Mountain West Conference,0.9383,0.9506
0.0,25.0,1.0,1.0,Mountain West Conference,1.0,1.0
0.0,31.0,1.0,1.0,Mountain West Conference,0.9898,0.9788
0.0,29.0,1.0,1.0,Mountain West Conference,0.974,0.9669
0.0,32.0,1.0,1.0,Mountain West Conference,0.9784,1.0
0.0,33.0,1.0,1.0,Mountain West Conference,0.9702,1.0
0.0,34.0,1.0,1.0,Mountain West Conference,0.9579,0.9754
0.0,35.0,1.0,1.0,Mountain West Conference,0.9573,0.975
0.0,36.0,1.0,1.0,Mountain West Conference,0.9811,0.9418
0.0,1.0,1.0,1.0,Mountain West Conference,0.954,0.9231
0.0,4.0,1.0,1.0,Mountain West Conference,0.9355,0.9315
0.0,2.0,1.0,1.0,Mountain West Conference,0.981,0.9418
0.0,6.0,1.0,1.0,Mountain West Conference,1.0,0.9726
0.0,13.0,1.0,1.0,Mountain West Conference,0.9546,1.0
0.0,38.0,1.0,1.0,Mountain West Conference,0.9796,1.0
0.0,19.0,1.0,1.0,Mountain West Conference,0.9478,0.9735
0.0,21.0,1.0,1.0,Mountain West Conference,0.982,0.991
0.0,25.0,1.0,1.0,Mountain West Conference,0.9836,0.9672
0.0,31.0,1.0,1.0,Mountain West Conference,0.9947,0.9733
0.0,29.0,1.0,1.0,Mountain West Conference,0.9937,0.981
0.0,32.0,1.0,1.0,Mountain West Conference,0.974,0.9787
0.0,33.0,1.0,1.0,Mountain West Conference,1.0,0.9825
0.0,34.0,1.0,1.0,Mountain West Conference,0.9728,0.9803
0.0,35.0,1.0,1.0,Mountain West Conference,0.973,0.9805
0.0,36.0,1.0,1.0,Mountain West Conference,1.0,1.0
1.0,1.0,1.0,2.0,The Ivy League,1.0,0.9903
1.0,4.0,1.0,2.0,The Ivy League,0.9988,0.9963
1.0,2.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,3.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,6.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,8.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,9.0,1.0,2.0,The Ivy League,1.0,0.9962
1.0,10.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,11.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,12.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,13.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,14.0,1.0,2.0,The Ivy League,0.9948,0.9974
1.0,15.0,1.0,2.0,The Ivy League,0.9948,0.9974
1.0,19.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,21.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,24.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,25.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,27.0,1.0,2.0,The Ivy League,0.9939,0.9939
1.0,28.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,22.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,30.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,31.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,29.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,32.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,33.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,34.0,1.0,2.0,The Ivy League,1.0,0.9977
1.0,35.0,1.0,2.0,The Ivy League,1.0,0.9977
1.0,36.0,1.0,2.0,The Ivy League,1.0,1.0
0.0,4.0,1.0,2.0,America East Conference,0.9782,0.978
0.0,2.0,1.0,2.0,America East Conference,1.0,0.9727
0.0,3.0,1.0,2.0,America East Conference,0.9773,0.9655
0.0,8.0,1.0,2.0,America East Conference,1.0,0.989
0.0,10.0,1.0,2.0,America East Conference,1.0,0.9722
0.0,11.0,1.0,2.0,America East Conference,0.987,0.9733
0.0,14.0,1.0,2.0,America East Conference,0.9783,0.9672
0.0,15.0,1.0,2.0,America East Conference,0.9835,0.9779
0.0,19.0,1.0,2.0,America East Conference,0.9902,0.98
0.0,21.0,1.0,2.0,America East Conference,1.0,0.9901
0.0,24.0,1.0,2.0,America East Conference,1.0,1.0
0.0,26.0,1.0,2.0,America East Conference,0.9901,1.0
0.0,27.0,1.0,2.0,America East Conference,0.9936,0.9739
0.0,28.0,1.0,2.0,America East Conference,1.0,0.9771
0.0,30.0,1.0,2.0,America East Conference,0.9893,0.9783
0.0,31.0,1.0,2.0,America East Conference,0.9825,0.9706
0.0,32.0,1.0,2.0,America East Conference,0.9725,0.9908
0.0,34.0,1.0,2.0,America East Conference,1.0,0.9951
0.0,35.0,1.0,2.0,America East Conference,1.0,0.995
0.0,36.0,1.0,2.0,America East Conference,1.0,0.9893
1.0,1.0,1.0,3.0,Northeast Conference,0.9927,0.9478
1.0,2.0,1.0,3.0,Northeast Conference,0.9394,0.9271
1.0,3.0,1.0,3.0,Northeast Conference,0.9773,0.9546
1.0,6.0,1.0,3.0,Northeast Conference,1.0,1.0
1.0,11.0,1.0,3.0,Northeast Conference,1.0,0.9592
1.0,13.0,1.0,3.0,Northeast Conference,1.0,1.0
1.0,14.0,1.0,3.0,Northeast Conference,0.9029,0.9412
1.0,15.0,1.0,3.0,Northeast Conference,0.9135,0.9515
1.0,19.0,1.0,3.0,Northeast Conference,0.9735,0.9381
1.0,20.0,1.0,3.0,Northeast Conference,1.0,0.9706
1.0,21.0,1.0,3.0,Northeast Conference,1.0,1.0
1.0,23.0,1.0,3.0,Northeast Conference,1.0,0.9556
1.0,25.0,1.0,3.0,Northeast Conference,0.9815,0.963
1.0,31.0,1.0,3.0,Northeast Conference,0.9786,0.9357
1.0,29.0,1.0,3.0,Northeast Conference,0.9712,0.9418
1.0,33.0,1.0,3.0,Northeast Conference,0.9808,0.9423
1.0,34.0,1.0,3.0,Northeast Conference,0.9918,0.9508
1.0,35.0,1.0,3.0,Northeast Conference,0.9918,0.9508
1.0,36.0,1.0,3.0,Northeast Conference,1.0,0.9398
1.0,1.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9951,0.975
1.0,4.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9586,0.9644
1.0,2.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9412,0.9896
1.0,3.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9909,0.9818
1.0,6.0,1.0,2.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,9.0,1.0,2.0,Metro Atlantic Athletic Conference,1.0,0.9167
1.0,11.0,1.0,2.0,Metro Atlantic Athletic Conference,1.0,0.978
1.0,13.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9348,0.9111
1.0,14.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9629,0.9658
1.0,15.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9746,0.9809
1.0,19.0,1.0,2.0,Metro Atlantic Athletic Conference,0.982,0.9907
1.0,20.0,1.0,2.0,Metro Atlantic Athletic Conference,0.973,0.9429
1.0,21.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9752,0.9833
1.0,24.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9918,0.9914
1.0,25.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9655,0.9825
1.0,28.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9851,0.9796
1.0,31.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9944,0.96
1.0,29.0,1.0,2.0,Metro Atlantic Athletic Conference,1.0,0.9664
1.0,33.0,1.0,2.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,34.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9668,0.9817
1.0,35.0,1.0,2.0,Metro Atlantic Athletic Conference,0.9755,0.9877
0.0,1.0,1.0,3.0,Independent,0.974,0.9726
0.0,2.0,1.0,3.0,Independent,0.9808,0.9596
0.0,3.0,1.0,3.0,Independent,0.9091,0.9697
0.0,5.0,1.0,3.0,Independent,1.0,0.9796
0.0,11.0,1.0,3.0,Independent,0.9821,0.9126
0.0,12.0,1.0,3.0,Independent,0.9623,0.9811
0.0,13.0,1.0,3.0,Independent,0.9643,0.9259
0.0,14.0,1.0,3.0,Independent,0.913,0.9783
0.0,15.0,1.0,3.0,Independent,0.9149,0.9787
0.0,16.0,1.0,3.0,Independent,0.9868,0.9605
0.0,19.0,1.0,3.0,Independent,1.0,0.989
0.0,21.0,1.0,3.0,Independent,0.9825,1.0
0.0,23.0,1.0,3.0,Independent,0.9615,0.9608
0.0,31.0,1.0,3.0,Independent,0.9888,0.9882
0.0,33.0,1.0,3.0,Independent,1.0,1.0
0.0,34.0,1.0,3.0,Independent,0.9702,0.9776
0.0,35.0,1.0,3.0,Independent,0.9697,0.9849
0.0,36.0,1.0,3.0,Independent,0.9535,0.9647
1.0,1.0,1.0,2.0,The Ivy League,1.0,0.9954
1.0,4.0,1.0,2.0,The Ivy League,0.9899,0.9737
1.0,2.0,1.0,2.0,The Ivy League,0.985,0.9702
1.0,3.0,1.0,2.0,The Ivy League,0.9903,0.9807
1.0,5.0,1.0,2.0,The Ivy League,0.9907,0.9537
1.0,6.0,1.0,2.0,The Ivy League,0.9825,0.9825
1.0,8.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,9.0,1.0,2.0,The Ivy League,0.9929,0.9719
1.0,11.0,1.0,2.0,The Ivy League,0.99,0.985
1.0,12.0,1.0,2.0,The Ivy League,0.9844,0.9769
1.0,13.0,1.0,2.0,The Ivy League,1.0,0.9765
1.0,14.0,1.0,2.0,The Ivy League,0.9856,0.976
1.0,15.0,1.0,2.0,The Ivy League,0.9878,0.978
1.0,16.0,1.0,2.0,The Ivy League,0.987,0.987
1.0,17.0,1.0,2.0,The Ivy League,0.9923,0.9923
1.0,18.0,1.0,2.0,The Ivy League,0.9795,0.9641
1.0,19.0,1.0,2.0,The Ivy League,1.0,0.9908
1.0,21.0,1.0,2.0,The Ivy League,0.9942,0.9826
1.0,23.0,1.0,2.0,The Ivy League,0.9921,0.9839
1.0,24.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,25.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,27.0,1.0,2.0,The Ivy League,1.0,0.9873
1.0,28.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,22.0,1.0,2.0,The Ivy League,1.0,0.9939
1.0,31.0,1.0,2.0,The Ivy League,0.989,0.9945
1.0,29.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,32.0,1.0,2.0,The Ivy League,0.9965,0.9896
1.0,33.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,34.0,1.0,2.0,The Ivy League,0.9899,0.9823
1.0,35.0,1.0,2.0,The Ivy League,0.9902,0.9828
1.0,36.0,1.0,2.0,The Ivy League,1.0,1.0
1.0,37.0,1.0,2.0,The Ivy League,0.9915,0.9831
1.0,1.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9724,0.9661
1.0,2.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9898,0.9375
1.0,3.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9841
1.0,6.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9744
1.0,11.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9747,0.9481
1.0,12.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9933,0.9589
1.0,13.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,14.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9865,0.9662
1.0,15.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9931,0.9862
1.0,18.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9697,0.9394
1.0,19.0,1.0,3.0,Metro Atlantic Athletic Conference,0.991,0.9909
1.0,21.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,24.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9919,0.9508
1.0,31.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9803
1.0,29.0,1.0,3.0,Metro Atlantic Athletic Conference,0.96,0.9431
1.0,32.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9786,0.9638
1.0,33.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,34.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9724,0.979
1.0,35.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9789,0.9857
1.0,36.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9765
0.0,1.0,1.0,1.0,Big Ten Conference,0.98,0.9702
0.0,4.0,1.0,1.0,Big Ten Conference,0.9865,0.9673
0.0,2.0,1.0,1.0,Big Ten Conference,0.9796,0.9778
0.0,3.0,1.0,1.0,Big Ten Conference,0.9783,1.0
0.0,6.0,1.0,1.0,Big Ten Conference,1.0,0.98
0.0,9.0,1.0,1.0,Big Ten Conference,0.9792,0.9514
0.0,11.0,1.0,1.0,Big Ten Conference,1.0,0.9407
0.0,14.0,1.0,1.0,Big Ten Conference,0.9848,0.9746
0.0,15.0,1.0,1.0,Big Ten Conference,0.9903,0.9806
0.0,18.0,1.0,1.0,Big Ten Conference,0.9693,0.9623
0.0,19.0,1.0,1.0,Big Ten Conference,1.0,0.9783
0.0,21.0,1.0,1.0,Big Ten Conference,0.9896,1.0
0.0,24.0,1.0,1.0,Big Ten Conference,1.0,0.9859
0.0,25.0,1.0,1.0,Big Ten Conference,1.0,1.0
0.0,26.0,1.0,1.0,Big Ten Conference,1.0,0.9895
0.0,28.0,1.0,1.0,Big Ten Conference,1.0,1.0
0.0,22.0,1.0,1.0,Big Ten Conference,0.983,0.983
0.0,31.0,1.0,1.0,Big Ten Conference,0.9872,0.9869
0.0,29.0,1.0,1.0,Big Ten Conference,0.985,0.9773
0.0,32.0,1.0,1.0,Big Ten Conference,1.0,0.9808
0.0,33.0,1.0,1.0,Big Ten Conference,0.9688,0.9844
0.0,34.0,1.0,1.0,Big Ten Conference,0.9713,0.9918
0.0,35.0,1.0,1.0,Big Ten Conference,0.9726,0.9921
0.0,36.0,1.0,1.0,Big Ten Conference,1.0,0.9896
1.0,1.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9898,0.9686
1.0,2.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.951
1.0,3.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9846,0.9846
1.0,6.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,11.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9706,0.949
1.0,12.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9903,0.9804
1.0,13.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9649
1.0,14.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9786,0.9786
1.0,15.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9857,0.9857
1.0,19.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.97
1.0,20.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9787
1.0,21.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9875
1.0,31.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9923,0.959
1.0,29.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9922,0.9685
1.0,32.0,1.0,3.0,Metro Atlantic Athletic Conference,0.989,0.989
1.0,33.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9792,0.9792
1.0,34.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9769
1.0,35.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9776
1.0,36.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,1.0,1.0,3.0,Big East Conference,1.0,0.995
1.0,2.0,1.0,3.0,Big East Conference,0.9898,0.978
1.0,3.0,1.0,3.0,Big East Conference,0.9825,0.9643
1.0,6.0,1.0,3.0,Big East Conference,0.9804,0.9804
1.0,11.0,1.0,3.0,Big East Conference,0.9692,0.9841
1.0,12.0,1.0,3.0,Big East Conference,0.971,0.9552
1.0,19.0,1.0,3.0,Big East Conference,0.982,0.9815
1.0,21.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,25.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,31.0,1.0,3.0,Big East Conference,1.0,0.9899
1.0,29.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,32.0,1.0,3.0,Big East Conference,1.0,0.9937
1.0,33.0,1.0,3.0,Big East Conference,1.0,1.0
1.0,36.0,1.0,3.0,Big East Conference,1.0,0.9886
0.0,1.0,1.0,1.0,Mountain West Conference,0.9621,0.9246
0.0,4.0,1.0,1.0,Mountain West Conference,0.9356,0.9336
0.0,2.0,1.0,1.0,Mountain West Conference,0.9906,0.9796
0.0,3.0,1.0,1.0,Mountain West Conference,0.9554,0.982
0.0,6.0,1.0,1.0,Mountain West Conference,0.9873,0.987
0.0,10.0,1.0,1.0,Mountain West Conference,1.0,0.973
0.0,11.0,1.0,1.0,Mountain West Conference,0.9785,0.9435
0.0,13.0,1.0,1.0,Mountain West Conference,1.0,1.0
0.0,14.0,1.0,1.0,Mountain West Conference,0.9713,0.9806
0.0,15.0,1.0,1.0,Mountain West Conference,0.9635,0.9722
0.0,19.0,1.0,1.0,Mountain West Conference,0.9739,0.9546
0.0,21.0,1.0,1.0,Mountain West Conference,1.0,0.9832
0.0,25.0,1.0,1.0,Mountain West Conference,0.9636,1.0
0.0,30.0,1.0,1.0,Mountain West Conference,0.9706,0.9836
0.0,31.0,1.0,1.0,Mountain West Conference,0.9871,0.9823
0.0,29.0,1.0,1.0,Mountain West Conference,0.979,0.9784
0.0,32.0,1.0,1.0,Mountain West Conference,0.9785,0.974
0.0,33.0,1.0,1.0,Mountain West Conference,1.0,1.0
0.0,34.0,1.0,1.0,Mountain West Conference,0.9962,0.9846
0.0,35.0,1.0,1.0,Mountain West Conference,0.9963,0.9848
0.0,36.0,1.0,1.0,Mountain West Conference,0.9897,0.957
0.0,1.0,1.0,1.0,Western Athletic Conference,0.9639,0.9312
0.0,4.0,1.0,1.0,Western Athletic Conference,0.8867,0.9513
0.0,2.0,1.0,1.0,Western Athletic Conference,0.9717,0.9505
0.0,3.0,1.0,1.0,Western Athletic Conference,0.8842,0.9681
0.0,6.0,1.0,1.0,Western Athletic Conference,0.9531,0.9375
0.0,13.0,1.0,1.0,Western Athletic Conference,0.9286,0.9702
0.0,19.0,1.0,1.0,Western Athletic Conference,0.9649,0.9279
0.0,21.0,1.0,1.0,Western Athletic Conference,0.974,0.9722
0.0,25.0,1.0,1.0,Western Athletic Conference,0.9851,0.9844
0.0,31.0,1.0,1.0,Western Athletic Conference,0.984,0.978
0.0,29.0,1.0,1.0,Western Athletic Conference,0.9941,0.9818
0.0,32.0,1.0,1.0,Western Athletic Conference,0.9856,0.9804
0.0,33.0,1.0,1.0,Western Athletic Conference,1.0,1.0
0.0,34.0,1.0,1.0,Western Athletic Conference,0.9702,0.9845
0.0,35.0,1.0,1.0,Western Athletic Conference,0.9704,0.9848
0.0,36.0,1.0,1.0,Western Athletic Conference,0.9794,0.957
1.0,1.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9884,0.9701
1.0,2.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9808,0.9327
1.0,3.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,6.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,8.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9932
1.0,9.0,1.0,3.0,Metro Atlantic Athletic Conference,0.98,0.9799
1.0,11.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9709,0.95
1.0,12.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9813,1.0
1.0,19.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9903
1.0,21.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,28.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9926,0.9925
1.0,22.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,31.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,0.9867
1.0,29.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9923,0.969
1.0,32.0,1.0,3.0,Metro Atlantic Athletic Conference,0.9877,0.9875
1.0,36.0,1.0,3.0,Metro Atlantic Athletic Conference,1.0,1.0
1.0,8.0,3.0,Missing,Liberty League,0.9945,0.9714
1.0,27.0,3.0,Missing,Liberty League,1.0,0.9814
1.0,4.0,1.0,2.0,Patriot League,0.9754,0.9648
1.0,2.0,1.0,2.0,Patriot League,1.0,1.0
1.0,3.0,1.0,2.0,Patriot League,1.0,0.9867
1.0,6.0,1.0,2.0,Patriot League,1.0,1.0
1.0,8.0,1.0,2.0,Patriot League,1.0,0.993
1.0,9.0,1.0,2.0,Patriot League,0.9873,1.0
1.0,11.0,1.0,2.0,Patriot League,1.0,0.9925
1.0,12.0,1.0,2.0,Patriot League,1.0,1.0
1.0,13.0,1.0,2.0,Patriot League,1.0,1.0
